3392,-3.907337,6.646304,-5.803545,0.093253,0.420635,-0.169478,27.694000,-54.252998,-0.227000,101114.250000,17.551716,34.470001,0.000000,0.000000
3411,-4.271256,6.378153,-6.052542,0.063188,0.401878,-0.144336,27.921000,-54.252998,0.227000,101114.250000,17.551716,34.470001,0.000000,0.000000
3431,-4.271256,6.378153,-6.052542,0.057468,0.370616,-0.122918,27.921000,-54.252998,0.454000,101114.250000,17.551716,34.470001,0.000000,0.000000
3451,-4.328717,6.071695,-6.339846,0.107354,0.322194,-0.181716,28.601999,-54.026001,0.908000,101114.250000,17.551716,34.470001,0.000000,0.000000
3471,-4.213795,6.014235,-6.435614,0.218299,0.295855,-0.310222,29.056000,-53.799000,1.362000,101114.250000,17.551716,34.470001,0.000000,0.000000
3491,-4.213795,6.014235,-6.435614,0.328713,0.323125,-0.409195,29.282999,-53.571999,1.816000,101114.250000,17.551716,34.470001,0.000000,0.000000
3511,-4.424485,6.110003,-6.512228,0.386580,0.365694,-0.454557,29.964001,-53.118000,2.497000,101114.664063,17.517384,34.470001,0.000000,0.000000
3531,-4.424485,6.110003,-6.646304,0.409461,0.375671,-0.496860,30.417999,-52.890999,2.951000,101114.664063,17.517384,34.470001,0.000000,0.000000
3550,-4.539406,6.110003,-6.646304,0.435800,0.358511,-0.546879,31.326000,-52.890999,3.859000,101114.664063,17.517384,34.470001,0.000000,0.000000
3571,-4.213795,6.129156,-6.627150,0.465865,0.342015,-0.609269,31.779999,-52.437000,4.313000,101114.664063,17.517384,34.470001,0.000000,0.000000
3591,-4.213795,6.129156,-6.627150,0.472250,0.352791,-0.661416,32.460999,-51.982998,5.221000,101114.828125,17.501537,34.470001,0.000000,0.000000
